population,asset_class,symbol,rows,valid_spreads,first,last,span_s,observed_rows_per_hour_span,spread_bps_p10,spread_bps_p50,spread_bps_p90,spread_bps_p95,spread_bps_p99,receipt_gap_s_p10,receipt_gap_s_p50,receipt_gap_s_p90,receipt_gap_s_p95,receipt_gap_s_p99,typical_1m_range_bps_same_archive_window,fraction_spread_ge_half_typical_range,fraction_spread_ge_typical_range,observed_quote_lattice_gcd,minimum_observed_price_separation,distinct_valid_side_prices
crypto_spot; archived observations; 2026-09-04T19:27:08.328000+00:00 to 2026-09-06T08:45:06.896000+00:00,crypto_spot,PHA/USD,124,124,2026-09-04T19:27:08.328000+00:00,2026-09-06T08:45:06.896000+00:00,134278.568,3.324432235529947,15.936254980079031,39.07805715933195,106.67681347834886,149.6661406387728,218.35315590903124,14.6834,572.268,3176.9123999999997,4180.8704,5333.12736,0.0,,,1e-05,1e-05,132
crypto_spot; archived observations; 2026-09-03T09:20:21.616000+00:00 to 2026-09-06T09:12:00.708000+00:00,crypto_spot,PI/USD,709,709,2026-09-03T09:20:21.616000+00:00,2026-09-06T09:12:00.708000+00:00,258699.092,9.866288977929617,1.0598272481581394,11.645757238896723,54.78618579264347,62.72392741114006,112.59769364341982,14.9313,179.628,954.5141000000012,1413.860799999998,2357.564969999992,0.0,,,1e-05,1e-05,304
crypto_spot; archived observations; 2026-09-03T10:55:25.787000+00:00 to 2026-09-06T09:09:26.068000+00:00,crypto_spot,PIEVERSE/USD,795,795,2026-09-03T10:55:25.787000+00:00,2026-09-06T09:09:26.068000+00:00,252840.281,11.319398905429946,12.563178403470555,25.335255318218692,50.65680922235563,62.09624469533201,108.9907760746314,12.850200000000001,144.162,788.7091000000013,1134.427499999999,2643.0191499999896,0.0,,,0.0001,0.0001,792
crypto_spot; archived observations; 2026-09-03T09:27:47.522000+00:00 to 2026-09-06T09:06:58.416000+00:00,crypto_spot,PLAY/USD,1210,1210,2026-09-03T09:27:47.522000+00:00,2026-09-06T09:06:58.416000+00:00,257950.894,16.886935076875524,11.323595771777493,18.846385797864485,29.355835156557223,34.392861180552806,48.585432004659104,7.516,79.998,565.6296000000002,888.4107999999994,1667.057720000002,0.2875629043856219,1.0,1.0,1e-06,1e-06,1298
crypto_spot; archived observations; 2026-09-03T09:14:02.309000+00:00 to 2026-09-06T09:12:03.544000+00:00,crypto_spot,PLUME/USD,1700,1700,2026-09-03T09:14:02.309000+00:00,2026-09-06T09:12:03.544000+00:00,259081.235,23.62193464146487,7.259528130672471,14.619883040936344,28.717066448828785,34.85778347953817,54.597212307409976,7.9074,65.568,404.98220000000015,600.4329,1232.4574199999995,6.9180222735912285,1.0,0.9788235294117648,1e-05,1e-05,135
crypto_spot; archived observations; 2026-09-03T09:22:51.010000+00:00 to 2026-09-06T09:04:57.908000+00:00,crypto_spot,PNUT/USD,691,691,2026-09-03T09:22:51.010000+00:00,2026-09-06T09:04:57.908000+00:00,258126.898,9.637120421289842,19.665683382498106,38.75968992248173,41.580041580041325,41.75365344467616,42.20301335402871,11.1545,128.88299999999998,1022.9078000000003,1442.8711999999996,2501.4208000000003,0.0,,,0.0001,0.0001,59
crypto_spot; archived observations; 2026-09-03T09:14:14.778000+00:00 to 2026-09-06T09:10:11.395000+00:00,crypto_spot,POL/USD,3660,3660,2026-09-03T09:14:14.778000+00:00,2026-09-06T09:10:11.395000+00:00,258956.617,50.881109556663695,3.1680324438317347,7.55694701543299,12.7640568852633,15.011067472022173,22.263112915065033,6.4544,38.07,182.15160000000006,254.98099999999997,412.3203200000001,0.0,,,1e-05,1e-05,804
crypto_spot; archived observations; 2026-09-03T09:18:35.485000+00:00 to 2026-09-06T09:12:25.759000+00:00,crypto_spot,POND/USD,1159,1159,2026-09-03T09:18:35.485000+00:00,2026-09-06T09:12:25.759000+00:00,258830.274,16.120216292781887,55.9597090095133,120.94557449147939,198.72375503868798,232.55685143240328,287.5788163803596,6.2515,51.288,635.6084999999998,1097.983399999999,1960.8102000000056,11.210762331838838,1.0,0.9853321829163072,1e-06,1e-06,293
crypto_spot; archived observations; 2026-09-03T10:10:09.701000+00:00 to 2026-09-06T09:03:37.722000+00:00,crypto_spot,PONKE/USD,1111,1111,2026-09-03T10:10:09.701000+00:00,2026-09-06T09:03:37.722000+00:00,255208.021,15.67192122068922,21.67786689789636,69.14035492048897,151.2205659969754,198.44129838388858,616.863441781516,5.189900000000001,44.016999999999996,650.6022000000002,1113.9323999999995,2483.9977600000025,4.748338081671221,1.0,0.9801980198019802,1e-05,1e-05,394
crypto_spot; archived observations; 2026-09-03T09:16:14.311000+00:00 to 2026-09-06T09:08:08.475000+00:00,crypto_spot,POPCAT/USD,1372,1372,2026-09-03T09:16:14.311000+00:00,2026-09-06T09:08:08.475000+00:00,258714.164,19.091339738167562,18.60465116279123,37.10575139146545,39.06249999999977,39.44773175542383,58.990184870608,5.188,75.986,490.319,762.7515000000001,1256.4473999999996,0.0,,,0.0001,0.0001,52
crypto_spot; archived observations; 2026-09-03T09:17:09.330000+00:00 to 2026-09-06T08:50:15.137000+00:00,crypto_spot,PORTAL/USD,951,951,2026-09-03T09:17:09.330000+00:00,2026-09-06T08:50:15.137000+00:00,257585.807,13.291104971478495,23.378141437754746,48.22597313124397,110.81948089822058,134.55867998871554,224.0370914478675,6.1893,52.205,808.0324,1388.1101499999997,2758.196139999997,0.0,,,1e-05,1e-05,343
crypto_spot; archived observations; 2026-09-03T10:12:56.726000+00:00 to 2026-09-06T09:06:32.485000+00:00,crypto_spot,POWR/USD,101,101,2026-09-03T10:12:56.726000+00:00,2026-09-06T09:06:32.485000+00:00,255215.759,1.424676914249641,20.42900919305472,40.899795501022254,43.103448275861815,61.91950464396176,64.03415154749234,35.9393,778.399,4955.684500000001,6601.232749999999,13817.697710000402,0.0,,,0.0001,0.0001,35
crypto_spot; archived observations; 2026-09-04T19:27:07.334000+00:00 to 2026-09-06T09:04:01.420000+00:00,crypto_spot,PRO/USD,317,317,2026-09-04T19:27:07.334000+00:00,2026-09-06T09:04:01.420000+00:00,135414.086,8.427483681424397,7.549053133577954,32.398753894080194,94.10288736508697,142.65901813071562,278.9907569323004,5.2695,35.525999999999996,1482.0774999999999,1915.02525,4440.392000000024,0.0,,,0.0001,0.0001,215
crypto_spot; archived observations; 2026-09-03T09:15:39.489000+00:00 to 2026-09-06T09:11:27.416000+00:00,crypto_spot,PROMPT/USD,793,793,2026-09-03T09:15:39.489000+00:00,2026-09-06T09:11:27.416000+00:00,258947.927,11.024610365002072,12.504690649620258,20.916126333403653,32.80035003158151,42.71697492957335,134.92711340702724,21.227500000000003,202.031,774.1590999999999,1115.3950499999983,1648.254310000002,0.0,,,1e-05,1e-05,176
crypto_spot; archived observations; 2026-09-03T18:18:10.483000+00:00 to 2026-09-03T19:04:33.593000+00:00,crypto_spot,PROS/USD,3,3,2026-09-03T18:18:10.483000+00:00,2026-09-03T19:04:33.593000+00:00,2783.11,3.880550894502912,22.501541987106076,24.455857177794105,24.47022185161366,24.472017435841103,24.47345390322306,867.1414,1391.5549999999998,1915.9686,1981.5203,2033.96166,0.0,,,0.0001,0.0001,5
crypto_spot; archived observations; 2026-09-03T09:43:11.866000+00:00 to 2026-09-06T07:13:16.355000+00:00,crypto_spot,PROVE/USD,241,241,2026-09-03T09:43:11.866000+00:00,2026-09-06T07:13:16.355000+00:00,250204.489,3.467563685478081,5.651313930488216,16.83974179062558,33.18584070796555,38.68471953578217,57.467712061895,11.752800000000004,460.05899999999997,2674.527799999999,3863.2425499999945,6554.233669999979,0.0,,,0.0001,0.0001,59
crypto_spot; archived observations; 2026-09-03T09:15:08.299000+00:00 to 2026-09-06T09:11:29.711000+00:00,crypto_spot,PTB/USD,4823,4823,2026-09-03T09:15:08.299000+00:00,2026-09-06T09:11:29.711000+00:00,258981.412,67.04264937747733,13.029315960912369,25.60819462227975,38.885288399223235,48.42029448017997,78.28880256713414,5.7476,25.4545,131.26520000000016,200.28789999999998,361.12273999999996,0.0,,,1e-06,1e-06,157
crypto_spot; archived observations; 2026-09-03T09:17:43.712000+00:00 to 2026-09-04T18:03:20.863000+00:00,crypto_spot,PUFFER/USD,152,152,2026-09-03T09:17:43.712000+00:00,2026-09-04T18:03:20.863000+00:00,117937.151,4.639759357931243,102.95142694747928,180.1804385687426,266.65317198091316,346.93226046877186,564.3955404984159,18.767,292.354,1718.427,3316.6835,5573.536,0.0,,,1e-06,1e-06,232
crypto_spot; archived observations; 2026-09-03T09:15:33.232000+00:00 to 2026-09-06T09:13:04.297000+00:00,crypto_spot,PUMP/USD,7945,7945,2026-09-03T09:15:33.232000+00:00,2026-09-06T09:13:04.297000+00:00,259051.065,110.41066362726592,2.3848704148498565,6.695681285569759,12.16870712617368,15.170670037926495,24.039427535842464,5.3933,18.855,76.45949999999999,107.2753999999999,189.82095999999973,7.281553398059219,0.8128382630585274,0.3472624292007552,1e-06,1e-06,774
crypto_spot; archived observations; 2026-09-03T18:18:10.483000+00:00 to 2026-09-05T07:43:52.299000+00:00,crypto_spot,PUPS/USD,116,116,2026-09-03T18:18:10.483000+00:00,2026-09-05T07:43:52.299000+00:00,134741.816,3.0992605888583245,224.19103270842515,548.0737218987092,726.4000134008093,756.3378404241138,878.3647338106101,56.4876,660.846,2887.391000000001,3764.334899999998,5646.54728,0.0,,,1e-06,1e-06,174
crypto_spot; archived observations; 2026-09-03T09:32:25.046000+00:00 to 2026-09-04T19:17:59.580000+00:00,crypto_spot,PWT/USD,39,39,2026-09-03T09:32:25.046000+00:00,2026-09-04T19:17:59.580000+00:00,121534.534,1.1552272048041916,18.648227303070758,34.595227235567116,129.94587383519928,221.419775931133,310.7580501047546,15.249400000000001,1102.944,8187.895500000005,11439.03819999999,19103.980420000004,0.0,,,1e-05,1e-05,39
crypto_spot; archived observations; 2026-09-03T09:17:59.930000+00:00 to 2026-09-06T09:13:34.482000+00:00,crypto_spot,PYTH/USD,2168,2168,2026-09-03T09:17:59.930000+00:00,2026-09-06T09:13:34.482000+00:00,258934.552,30.141979661331565,5.5932602589672635,12.709941408579596,20.349292165562236,25.029407799558918,48.67922241008902,7.439000000000001,58.003,299.4512000000001,455.34699999999935,783.880000000001,0.0,,,1e-05,1e-05,587
crypto_spot; archived observations; 2026-09-03T09:41:37.401000+00:00 to 2026-09-06T09:07:22.177000+00:00,crypto_spot,PYUSD/USD,442,442,2026-09-03T09:41:37.401000+00:00,2026-09-06T09:07:22.177000+00:00,257144.776,6.187953824113463,0.999950002499765,1.000050002500015,1.9999999999997797,2.0002000200017798,2.999850007499295,41.971,409.925,1329.474,1856.385,3074.390000000001,0.0,,,0.0001,0.0001,6
crypto_spot; archived observations; 2026-09-03T18:18:10.437000+00:00 to 2026-09-06T09:07:02.381000+00:00,crypto_spot,Q/USD,2030,2030,2026-09-03T18:18:10.437000+00:00,2026-09-06T09:07:02.381000+00:00,226131.944,32.31741553506479,39.012856490440036,66.69632412956352,94.28719644641733,99.47178218286254,133.45429333344998,5.4803999999999995,25.27,247.9522000000001,424.27439999999996,1241.9290800000017,17.900419267734044,0.9980295566502463,0.9896551724137931,1e-06,1e-06,2042
crypto_spot; archived observations; 2026-09-03T09:15:47.443000+00:00 to 2026-09-06T09:11:02.438000+00:00,crypto_spot,QNT/USD,2677,2677,2026-09-03T09:15:47.443000+00:00,2026-09-06T09:11:02.438000+00:00,258914.995,37.22148267233422,3.0539013589854966,6.118078923219066,12.093361010264639,13.936861075706943,22.922615026611222,7.9635,47.332,250.49,365.1755,631.4255,1.5429718003498067,1.0,0.9465819947702652,0.01,0.01,382
crypto_spot; archived observations; 2026-09-03T11:00:47.446000+00:00 to 2026-09-03T18:01:28.631000+00:00,crypto_spot,QTUM/USD,16,16,2026-09-03T11:00:47.446000+00:00,2026-09-03T18:01:28.631000+00:00,25241.185,2.2819847800331083,42.84654498990858,82.12425118954852,178.38336897898733,202.30258990913924,232.12551667777845,72.6382,415.98,4953.546399999999,6855.5095999999985,7776.81712,0.0,,,1e-05,2e-05,32
crypto_spot; archived observations; 2026-09-03T09:17:26.552000+00:00 to 2026-09-06T09:11:48.958000+00:00,crypto_spot,QUAI/USD,642,642,2026-09-03T09:17:26.552000+00:00,2026-09-06T09:11:48.958000+00:00,258862.406,8.928295289042474,10.504227868613803,54.945054945054295,111.82556087198621,152.41656667086008,245.59813403949678,8.8,72.968,701.036,1130.937,2341.681800000001,0.0,,,1e-05,1e-05,239
crypto_spot; archived observations; 2026-09-03T10:00:12.549000+00:00 to 2026-09-06T08:40:26.484000+00:00,crypto_spot,QUID/USD,491,491,2026-09-03T10:00:12.549000+00:00,2026-09-06T08:40:26.484000+00:00,254413.935,6.947732638937407,6.3281126404047425,63.129415301366265,134.99633162142393,157.4317798410795,226.16068784905048,5.4958,52.035,1532.9555,2499.5932999999923,5224.868460000007,0.0,,,1e-05,1e-05,479
crypto_spot; archived observations; 2026-09-03T09:34:01.617000+00:00 to 2026-09-05T07:16:36.619000+00:00,crypto_spot,RAILS/USD,507,507,2026-09-03T09:34:01.617000+00:00,2026-09-05T07:16:36.619000+00:00,164555.002,11.091732112767984,168.4623795630071,656.6680178354263,1883.9395177768695,2126.2507267091046,4305.186154418307,12.861,113.2815,812.8395,1306.8425000000002,2455.8503499999997,0.0,,,1e-05,1e-05,466
crypto_spot; archived observations; 2026-09-03T11:12:57.068000+00:00 to 2026-09-03T18:11:05.965000+00:00,crypto_spot,RARE/USD,32,32,2026-09-03T11:12:57.068000+00:00,2026-09-03T18:11:05.965000+00:00,25088.897,4.59167256336538,15.978277829931164,23.99041918005688,39.25868598588384,40.12363819644161,45.65448035510265,43.384,391.005,1669.295,2147.5335,4392.586899999998,0.0,,,1e-05,1e-05,27
crypto_spot; archived observations; 2026-09-03T09:20:55.030000+00:00 to 2026-09-06T09:12:42.309000+00:00,crypto_spot,RAY/USD,2269,2269,2026-09-03T09:20:55.030000+00:00,2026-09-06T09:12:42.309000+00:00,258707.279,31.57390867227976,9.304923592194864,20.920502092050228,36.70398732950864,48.69796869796871,82.7808142598339,5.1982,21.816,287.8474999999998,609.4464500000003,1415.8885199999984,0.0,,,0.001,0.001,355
crypto_spot; archived observations; 2026-09-03T09:19:33.663000+00:00 to 2026-09-06T09:06:07.688000+00:00,crypto_spot,RE/USD,950,950,2026-09-03T09:19:33.663000+00:00,2026-09-06T09:06:07.688000+00:00,258394.025,13.235600165290201,4.873757970325995,11.780525721008619,18.660286501268118,22.3844484211383,39.45735338916123,7.7656,92.143,691.5300000000001,1172.6835999999996,2293.41372,0.8528966502492591,0.9947368421052631,0.9936842105263158,1e-05,1e-05,1341
crypto_spot; archived observations; 2026-09-03T09:22:49.972000+00:00 to 2026-09-06T08:42:21.407000+00:00,crypto_spot,RED/USD,507,507,2026-09-03T09:22:49.972000+00:00,2026-09-06T08:42:21.407000+00:00,256771.435,7.108267319532642,16.583747927031983,32.154340836012665,50.49658375037092,61.8835606159155,110.76477893070064,17.447499999999998,190.124,1311.1905000000002,2321.869,3552.2671999999993,0.0,,,0.0001,0.0001,122
crypto_spot; archived observations; 2026-09-03T18:18:10.436000+00:00 to 2026-09-06T09:03:06.856000+00:00,crypto_spot,REKT/USD,268,268,2026-09-03T18:18:10.436000+00:00,2026-09-06T09:03:06.856000+00:00,225896.42,4.270984020021212,0.0,0.0,0.0,869.565217391303,896.8944099378863,4.4322,371.377,2515.8742,3444.2015999999994,5685.07873999999,0.0,,,1e-08,1e-08,6
crypto_spot; archived observations; 2026-09-03T09:19:51.487000+00:00 to 2026-09-06T09:10:56.758000+00:00,crypto_spot,RENDER/USD,3399,3399,2026-09-03T09:19:51.487000+00:00,2026-09-06T09:10:56.758000+00:00,258665.271,47.30592534782143,6.759040216288542,6.995452955578103,13.821700069108513,14.064697609001417,20.726537219733334,8.1318,46.971500000000006,180.0055,254.39464999999944,407.29074999999887,0.0,,,0.001,0.001,96
crypto_spot; archived observations; 2026-09-03T09:19:51.545000+00:00 to 2026-09-06T08:59:29.291000+00:00,crypto_spot,REPPO/USD,1650,1650,2026-09-03T09:19:51.545000+00:00,2026-09-06T08:59:29.291000+00:00,257977.746,23.025241874932885,61.818399008657494,244.88158709844748,593.5799223528824,759.1929297745874,982.81749472241,4.8706,17.497,353.39320000000015,797.3359999999997,2298.57208,2.908313590418712,0.9975757575757576,0.9963636363636363,1e-06,1e-06,1800
crypto_spot; archived observations; 2026-09-03T09:27:11.037000+00:00 to 2026-09-05T07:46:20.494000+00:00,crypto_spot,REZ/USD,75,75,2026-09-03T09:27:11.037000+00:00,2026-09-05T07:46:20.494000+00:00,166749.457,1.619195677500767,20.942611089232628,29.855697462265365,73.9806472967241,86.55269783652204,172.4889008579239,139.2938,694.8115,2270.1843000000003,3129.9936999999973,30958.67926999967,0.0,,,1e-06,1e-06,88
crypto_spot; archived observations; 2026-09-03T09:24:10.221000+00:00 to 2026-09-06T09:11:50.494000+00:00,crypto_spot,RIVER/USD,605,605,2026-09-03T09:24:10.221000+00:00,2026-09-06T09:11:50.494000+00:00,258460.273,8.426826973134089,14.253142641159773,22.770398481972613,44.93810848789887,52.90356091827489,274.29527488605163,9.0954,134.2765,1223.2930000000003,1961.1056,3147.108140000004,0.0,,,0.001,0.001,222
crypto_spot; archived observations; 2026-09-03T09:14:39.813000+00:00 to 2026-09-06T09:12:59.626000+00:00,crypto_spot,RIZE/USD,5199,5199,2026-09-03T09:14:39.813000+00:00,2026-09-06T09:12:59.626000+00:00,259099.813,72.23625437352207,49.14004914005009,168.22429906542058,383.9267895064607,491.2057716648625,811.2886947524138,5.2682,16.482,95.9556,177.3116999999997,614.4008899999995,90.47499371701326,0.9151759953837276,0.7578380457780343,1e-06,1e-06,1521
crypto_spot; archived observations; 2026-09-03T10:31:46.314000+00:00 to 2026-09-06T08:22:37.102000+00:00,crypto_spot,RLC/USD,162,162,2026-09-03T10:31:46.314000+00:00,2026-09-06T08:22:37.102000+00:00,251450.788,2.3193405144548604,15.968343710309247,22.80947413374719,35.23953176542222,45.15864879034707,86.47769001965017,44.914,964.095,3559.232,3651.133,5238.292600000001,0.0,,,0.0001,0.0001,163
crypto_spot; archived observations; 2026-09-03T09:47:07.951000+00:00 to 2026-09-04T18:52:43.396000+00:00,crypto_spot,RLS/USD,134,134,2026-09-03T09:47:07.951000+00:00,2026-09-04T18:52:43.396000+00:00,119135.445,4.049172771377989,48.66180048661812,98.03921568627476,147.2038831452038,149.93875051041277,200.05941770647695,8.636600000000001,308.808,1911.8375999999994,3000.6505999999986,9993.372120000002,0.0,,,1e-05,1e-05,27
crypto_spot; archived observations; 2026-09-03T10:13:40.504000+00:00 to 2026-09-06T08:49:36.761000+00:00,crypto_spot,RLUSD/USD,445,445,2026-09-03T10:13:40.504000+00:00,2026-09-06T08:49:36.761000+00:00,254156.257,6.303208974312208,0.3000075001883598,0.40001200036041085,0.5000125003124527,0.5000125003124527,0.5000125003124527,34.1343,281.9895,1419.0673,1894.4857,3456.63991,0.0,,,1e-05,1e-05,6
crypto_spot; archived observations; 2026-09-03T18:18:10.437000+00:00 to 2026-09-04T17:22:20.086000+00:00,crypto_spot,RLUSD/USDC,16,16,2026-09-03T18:18:10.437000+00:00,2026-09-04T17:22:20.086000+00:00,83049.649,0.6935610287768946,1.1498302750609213,1.5997275464425667,1.6997025520534255,1.6997025520534255,1.6997025520534255,698.9938,2741.69,14483.2002,16980.001099999994,19580.566619999998,0.0,,,1e-05,1e-05,8
crypto_spot; archived observations; 2026-09-03T10:15:23.521000+00:00 to 2026-09-03T18:30:26.520000+00:00,crypto_spot,RLUSD/USDT,10,10,2026-09-03T10:15:23.521000+00:00,2026-09-03T18:30:26.520000+00:00,29702.999,1.2119988288051318,0.8996968033422328,1.1999470024599703,1.5199637008818332,1.609969100632181,1.6819734204324597,720.7764000000001,2794.396,6394.4354,8273.176199999998,9776.168839999998,0.0,,,1e-05,1e-05,15
crypto_spot; archived observations; 2026-09-03T09:15:32.124000+00:00 to 2026-09-06T08:53:36.812000+00:00,crypto_spot,ROBO/USD,1239,1239,2026-09-03T09:15:32.124000+00:00,2026-09-06T08:53:36.812000+00:00,257884.688,17.296102512298056,15.765424775444089,26.654820079964914,60.21378069532326,79.90057385354974,158.47778441920673,5.8116,55.903999999999996,531.0424999999998,928.5112999999989,2111.11941999998,0.0,,,1e-05,1e-05,255
crypto_spot; archived observations; 2026-09-03T09:14:14.582000+00:00 to 2026-09-04T18:47:09.033000+00:00,crypto_spot,ROLL/USD,157,157,2026-09-03T09:14:14.582000+00:00,2026-09-04T18:47:09.033000+00:00,120774.451,4.6797977164888955,44.295755579324585,160.44593423976443,277.1216285381963,328.05021191585615,556.2579355613613,10.000499999999999,188.57049999999998,1953.6475,3073.7932499999997,8254.042449999946,0.0,,,1e-05,1e-05,245
